Numero esterno;Abbreviazione;Denominazione;Coordinata x;Coordinata y;Coordinate-Z;Pensilina autobus;Fermata di salita;Fermata di discesa;Accessibile ai disabili;Punto di cambio;Cambio direzione obbligatorio;Non controllato;Ambito d'esercizio;Gruppo tipol. veicolo;Comune;Codice del comune;Proprietario;Via;Numero civico;Tipologia fermate;Abbreviazione area di fermata;Denominazione area di fermata;Abbreviazione punto di prevendita;Denominazione punto di prevendita;Testo punti di prevendita;Abbreviazione informazioni aggiuntive;Denominazione informazioni aggiuntive;Abbreviazione area tariffaria;Denominazione area tariffaria;Codice tariffario;Tipo Pensilina;Piazzola;Di Servizio;Tipo Palina;fTariffario;fOrario
820;820;via Weingartner 2 - Weingartnerstr. 2;1662972,602;5171770,969;;;X;X;;;;X;BUS;S;Lagundo - Algund;39021038;;;;;WEING2;(Lagundo) via Weingartner 2 - (Algund) Weingartnerstr. 2;;;;;;1;Tutto;1;Schutzdach alt;HINFAHRT;1;0;0;2581
821;821;via Benedetto 2 - Segenbuehlweg 2;1665308,544;5172208,516;;;X;X;;;;X;BUS;S;Tirolo - Tirol;39021101;;;;;MBENED;(Tirolo) via Monte Benedetto 2 - (Tirol) Segenbuehlweg 2;;;;;;1;Tutto;1;Sitzbank;HINFAHRT;1;0;0;2630
822;822;Perlhof - Perlhof;1665776,68;5171804,27;;;X;X;;;;X;BUS;S;Tirolo - Tirol;39021101;;;;;PERLH;(Tirolo) Perlhof - (Tirol) Perlhof;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;43
823;823;Bivio Falzeben -  Abzw. Falzeben;1669826,462;5168512,032;;;X;X;;;;X;BUS;S;Avelengo - Hafling;39021005;;;;;B FALZ;(Avelengo) Bivio Falzeben - (Hafling) Abzw. Falzeben;;;;;;1;Tutto;1;Schutzdach alt;RUECKFAHRT;1;0;0;2653
824;824;via Marlengo 3 - Marlingerstr. 3;1664357,801;5170386,772;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;MARLE3;(Merano) via Marlengo 3 - (Meran) Marlingerstr. 3;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2486
825;825;via Merano 1 - Meranerstr. 1;1664154,774;5165326,19;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;ME 1;(Lana) via Merano 1 - (Lana) Meranerstr. 1;;;;;;1;Tutto;1;Schutzdach neu;RUECKFAHRT;1;0;0;2561
826;826;via Merano 1 - Meranerstr. 1;1664136,085;5165306,096;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;ME 1;(Lana) via Merano 1 - (Lana) Meranerstr. 1;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2511
840;840;Sinigo via Nazionale - Sinich Reichsstr.;1666646,978;5168094,91;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;NAZION;(Merano) Sinigo via Nazionale - (Meran) Sinich Reichsstr.;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;1;2394
841;841;Sinigo via Nazionale - Sinich Reichsstr.;1666651,638;5168122,845;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;NAZION;(Merano) Sinigo via Nazionale - (Meran) Sinich Reichsstr.;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2384
845;845;via Cappuccini - Kapuzinerstr.;1664350,95;5164664,52;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;CAPPUC;(Lana) via Cappuccini - (Lana) Kapuzinerstr.;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2852
846;846;via Cappuccini - Kapuzinerstr.;1664365,61;5164653,12;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;CAPPUC;(Lana) via Cappuccini - (Lana) Kapuzinerstr.;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2847
849;849;Sinigo 9 - Sinich 9;1667403,921;5165540,273;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;SINIG9;(Postal) Sinigo 9 - (Burgstall) Sinich 9;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2500
850;850;Nalles Cantina - Nals Kellerei;1669060,097;5156335,708;;;X;X;;X;;X;BUS;S;Nalles - Nals;39021055;;;;;CANTI;(Nalles) Cantina - (Nals) Kellerei;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2365
851;851;via Merano - Meranerstr.;1676903,588;5151911,491;;;X;X;;;;X;BUS;S;Bolzano - Bozen;39021008;;;;;10152;(Bolzano) via Merano - (Bozen) Meranerstr.;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;1;2189
852;852;Costa - Seit;1679805,257;5145976,659;;;X;X;;;;X;BUS;S;Laives - Leifers;39021040;;;;;11013;(Laives) Costa - (Leifers) Seit;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2285
853;853;Pineta Nuova - Steinmannwald Neu;1680076,937;5145907,172;;;X;X;;;;X;BUS;S;Laives - Leifers;39021040;;;;;11018;(Laives) Pineta Nuova - (Leifers) Neu Steinmannwand;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2322
854;854;via Druso 11 - Drusus Str. 11;1677413,507;5151550,032;;;X;X;;;;X;BUS;S;Bolzano - Bozen;39021008;;;;;10001;(Bolzano) via Druso 11 - (Bozen) Drusus Str. 11;;;;;;1;Tutto;1;Dach;RUECKFAHRT;1;0;0;2185
855;855;via Druso 11 - Drusus Str. 11;1677413,024;5151539,629;;;X;X;;;;X;BUS;S;Bolzano - Bozen;39021008;;;;;10001;(Bolzano) via Druso 11 - (Bozen) Drusus Str. 11;;;;;;1;Tutto;1;Schutzdach neu;RUECKFAHRT;1;0;0;2208
8565;8565;Cardano via Cornedo - Kardaun Karneiderstr.;1683729,17;5151555,33;;;X;X;;;;X;BUS;S;Cornedo all`Isarco - Karneid;39021023;;;;;VCORNE;(Cornedo) Cardano via Cornedo - (Karneid) Kardaun Karneidstr;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2863
8566;8566;Cardano via Cornedo - Kardaun Karneiderstr.;1683782,85;5151530,53;;;X;X;;;;X;BUS;S;Cornedo all`Isarco - Karneid;39021023;;;;;VCORNE;(Cornedo) Cardano via Cornedo - (Karneid) Kardaun Karneidstr;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2862
8567;8567;Cornedo Paese - Karneid Dorf;1684580,08;5151249,34;;;X;X;;;;X;BUS;S;Cornedo all`Isarco - Karneid;39021023;;;;;CPAESE;(Cornedo) Paese - (Karneid) Dorf;;;;;;1;Tutto;1;Schutzdach alt;RUECKFAHRT;1;0;0;2865
8568;8568;Cornedo Paese - Karneid Dorf;1684514,61;5151237,55;;;X;X;;;;X;BUS;S;Cornedo all`Isarco - Karneid;39021023;;;;;CPAESE;(Cornedo) Paese - (Karneid) Dorf;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2864
8569;8569;S. Vito - St. Veit;1684518,88;5150710,74;;;X;X;;;;X;BUS;S;Cornedo all`Isarco - Karneid;39021023;;;;;;;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2867
858;858;via Schwanburg - Schwanburgerstr.;1669036,027;5156559,95;;;X;X;;;;X;BUS;S;Nalles - Nals;39021055;;;;;SCHWAN;(Nalles) via Schwanburg - (Nals) Schwanburgerstr.;;;;;;1;Tutto;1;Sitzbank;HINFAHRT;1;0;0;2364
859;859;via Schwanburg - Schwanburgerstr.;1669038,985;5156555,521;;;X;X;;;;X;BUS;S;Nalles - Nals;39021055;;;;;SCHWAN;(Nalles) via Schwanburg - (Nals) Schwanburgerstr.;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2367
860;860;Nalles parcheggio pompieri - Nals Feuerwehr Parkplatz;1669180,136;5156808,617;;;X;X;;;;X;BUS;S;Nalles - Nals;39021055;;;;;POMPIE;(Nalles) Pompieri - (Nals) Feuerwehr;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2368
861;861;via G. di Vittorio - G. di Vittorio Str.;1678905,578;5149421,144;;;X;X;;;;X;BUS;S;Bolzano - Bozen;39021008;;;;;10140;(Bolzano) via G. di Vittorio - (Bozen) G. di Vittorio Str.;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2148
862;862;via Braille/staz. Bz Sud - Braille Str./Bhf Bz Süd;1678767,165;5149257,823;;;X;X;;X;;X;BUS;S;Bolzano - Bozen;39021008;;;;;BRAILL;(Bolzano) via Braille/Bz Sud - (Bozen) Braille Str./Bz Süd;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2100
863;863;via Lancia 2 - Lanciastr. 2;1679227,151;5150034,518;;;X;X;;;;X;BUS;S;Bolzano - Bozen;39021008;;;;;10146;(Bolzano) via Lancia 2 - (Bozen) Lanciastr. 2;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2146
864;864;via Lancia 1 - Lanciastr. 1;1679349,415;5150384,222;;;X;X;;;;X;BUS;S;Bolzano - Bozen;39021008;;;;;10002;(Bolzano) via Lancia 1 - (Bozen) Lanciastr. 1;;;;;;1;Tutto;1;Schutzdach neu;RUECKFAHRT;1;0;0;2104
865;865;via Lancia 1 - Lanciastr. 1;1679328,194;5150384,806;;;X;X;;;;X;BUS;S;Bolzano - Bozen;39021008;;;;;10002;(Bolzano) via Lancia 1 - (Bozen) Lanciastr. 1;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2145
866;866;Marlengo Paese 3 - Marling Dorf 3;1663764,29;5169852,748;;;X;X;;;;X;BUS;S;Marlengo - Marling;39021048;;;;;MPAES3;(Marlengo) Paese 3 - (Marling) Dorf 3;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2700
867;867;Pineta Rotwand - Steinmannwald Rotwand;1680419,349;5146080,092;;;X;X;;X;;X;BUS;S;Laives - Leifers;39021040;;;;;11019;(Laives) Pineta Rotwand - (Leifers) Steimannwald Rotwand;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2300
869;869;via Milano 4 - Mailand Str. 4;1677890,29;5151087,19;;;X;X;;X;;X;BUS;S;Bolzano - Bozen;39021008;;;;;10156;(Bolzano) via Milano 4 - (Bozen) Mailand Str. 4;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;572
870;870;Lana zona Ind.1 - Lana Industriezone 1;1666289,504;5166289,782;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;ZIND1;(Lana) Z.Industriale1 - (Lana) Industriez. 1;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2565
871;871;Lana zona Ind.3 - Lana Industriezone 3;1665857,119;5166315,533;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;ZIND3;(Lana) Z.Industriale 3 - (Lana) Industriez. 3;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2563
872;872;Lana zona Ind.2 - Lana Industriezone 2;1666084,507;5166406,682;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;ZIND2;(Lana) Z.Industriale 2 - (Lana) Industriez. 2;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2564
873;873;Bronzolo 2 - Branzoll 2;1678387,733;5141759,124;;;X;X;;;;X;BUS;S;Bronzolo - Branzoll;39021012;;;;;13001;(Bronzolo) Bronzolo 2 - (Branzoll) Branzoll 2;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2306
874;874;Bronzolo F.S. - Branzoll Bhf;1678078,756;5141673,054;;;X;X;;X;;X;BUS;S;Bronzolo - Branzoll;39021012;;;;;13005;(Bronzolo) Stazione - (Branzoll) Bahnhof;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2305
875;875;ponte Vadena - Pfattner Bruecke;1677969,476;5142660,333;;;X;X;;X;;X;BUS;S;Vadena - Pfatten;39021105;;;;;12004;(Vadena) Ponte di Vadena - (Pfatten) Pfattner Br.;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2307
876;876;via Sottomonte - Unterbergstr.;1680095,132;5144308,066;;;X;X;;;;X;BUS;S;Laives - Leifers;39021040;;;;;11002;(Laives) via Sottomonte - (Leifers) Unterbergstr.;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2301
877;877;Laives via Dante - Leifers Dante Str.;1679885,691;5144038,626;;;X;X;;;;X;BUS;S;Laives - Leifers;39021040;;;;;11001;(Laives) via Dante - (Leifers) Dante Str.;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2302
878;878;Laives via Dante - Leifers Dante Str.;1679881,032;5144032,3;;;X;X;;;;X;BUS;S;Laives - Leifers;39021040;;;;;11001;(Laives) via Dante - (Leifers) Dante Str.;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2319
879;879;via Sottomonte - Unterbergstr.;1680096,724;5144306,391;;;X;X;;;;X;BUS;S;Laives - Leifers;39021040;;;;;11002;(Laives) via Sottomonte - (Leifers) Unterbergstr.;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2320
880;880;Pineta Nuova - Steinmannwald Neu;1680061,04;5145892,9;;;X;X;;X;;X;BUS;S;Laives - Leifers;39021040;;;;;11018;(Laives) Pineta Nuova - (Leifers) Neu Steinmannwand;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;472
881;881;Masetta - Wachsbleiche;1677211,972;5143172,724;;;X;X;;;;X;BUS;S;Vadena - Pfatten;39021105;;;;;12001;(Vadena) Masetta - (Pfatten) Wachsbleiche;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2790
882;882;Vadena Mover - Pfatten Mover;1677273,651;5143651,178;;;X;X;;X;;X;BUS;S;Vadena - Pfatten;39021105;;;;;12006;(Vadena) Mover - (Pfatten) Mover;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2312
883;883;Masetta - Wachsbleiche;1677209,504;5143189,582;;;X;X;;;;X;BUS;S;Vadena - Pfatten;39021105;;;;;12001;(Vadena) Masetta - (Pfatten) Wachsbleiche;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2791
884;884;stadio Europa - Stadium Europa;1677684,721;5151420,041;;;X;X;;;;X;BUS;S;Bolzano - Bozen;39021008;;;;;10003;(Bolzano) stadio Europa - (Bozen) Stadium Europa;;;;;;1;Tutto;1;Schutzdach neu;HINFAHRT;1;0;0;2209
885;885;stadio Europa - Stadium Europa;1677686,871;5151437,415;;;X;X;;;;X;BUS;S;Bolzano - Bozen;39021008;;;;;10003;(Bolzano) stadio Europa - (Bozen) Stadium Europa;;;;;;1;Tutto;1;Schutzdach neu;HINFAHRT;1;0;0;2213
886;886;Lagundo scuole - Algund Schulen;1662039,758;5172047,99;;;X;X;;;;X;BUS;S;Lagundo - Algund;39021038;;;;;SCUOLE;(Lagundo) scuole - (Algund) Schulen;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2714
887;887;via Manzoni 2 - Manzoni Str. 2;1664704,089;5170581,454;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;MANZO2;(Merano) via Manzoni 2 - (Meran) Manzoni Str. 2;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2489
888;888;via Laurin 3 - Laurin Str. 3;1664248,28;5171886,44;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;20116;(Merano) via Laurin 3 - (Meran) Laurinstr. 3;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;45
889;889;via Mainardo - Mainhard Str.;1664472,06;5171253,08;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;MAINAR;(Merano) via Mainardo - (Meran) Mainhard Str.;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2746
890;890;Avlengo zona art. - Hafling Handwerkerz.;1670813,494;5167358,506;;;X;X;;;;X;BUS;S;Avelengo - Hafling;39021005;;;;;Z ARTI;(Avlengo) Z. Artigianale - (Hafling) Handwerkerzone;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2668
891;891;Avlengo zona art. - Hafling Handwerkerz.;1670799,804;5167405,995;;;X;X;;;;X;BUS;S;Avelengo - Hafling;39021005;;;;;Z ARTI;(Avlengo) Z. Artigianale - (Hafling) Handwerkerzone;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2680
892;892;via Aica 1 - Aichweg 1;1665781,72;5173204,51;;;X;X;;;;X;BUS;S;Tirolo - Tirol;39021101;;;;;AICA1;(Tirolo) via Aica 1 - (Tirol) Aichweg 1;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;503
893;893;via Aica 2 - Aichweg 2;1664935,76;5172864,16;;;X;X;;X;;X;BUS;S;Tirolo - Tirol;39021101;;;;;;;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;504
894;894;via Sant'Anna - Sankt Anna Str.;1665392,41;5163808,63;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;SANNA;(Lana) Sant`Anna - (Lana) Sankt Anna;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2843
895;895;via Raffain - Raffeingasse;1664000,75;5165461,28;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;REIFFA;(Lana) via Raffain - (Lana) Raffeingasse;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2849
896;896;Villener Weg - via Villa;1664175,97;5165607,8;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;VILLWE;(Lana) Villener Weg - (Lana) via Villa;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2851
897;897;Foiana 3 - Voellan 3;1664515,195;5162491,937;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;FOIAN3;(Lana) Foiana 3 - (Lana) Voellan 3;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2547
898;898;via Lorenzer - Lorenzerweg;1664550,1205;5164919,092;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;LORENZ;(Lana) via Lorenzer - (Lana) Lorenzerweg;;;;;;1;Tutto;1;Schutzdach alt;HINFAHRT;1;0;0;2541
899;899;Marlengo 4 - Marling 4;1664337,67;5167928,41;;;X;X;;;;X;BUS;S;Marlengo - Marling;39021048;;;;;MARL 4;(Marlengo) Marlengo 4 - (Marling) Marling 4;;;;;;1;Tutto;1;Schutzdach alt;RUECKFAHRT;1;0;0;2575
900;900;Marlengo 4 - Marling 4;1664327,16;5167931,56;;;X;X;;;;X;BUS;S;Marlengo - Marling;39021048;;;;;MARL 4;(Marlengo) Marlengo 4 - (Marling) Marling 4;;;;;;1;Tutto;1;Dach alt;HINFAHRT;1;0;0;2505
901;901;Funivia Merano 2000-Seilbahn Meran 2000;1669008,04;5171049,7;;;X;X;;;;X;BUS;S;Avelengo - Hafling;39021005;;;;;BFALZ;(Merano) bivio Falzeben - (Meran) Keuzung Falzeben;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2827
902;902;Funivia Merano 2000-Seilbahn Meran 2000;1669005,4;5171058,01;;;X;X;;;;X;BUS;S;Avelengo - Hafling;39021005;;;;;F.2000;(Merano) Fun. Merano 2000 - (Meran) Seilb. Meran 2000;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2826
903;903;Pineta Rotw. 2 - Steinmannwald Rotw. 2;1680351,24;5146059,92;;;X;X;;;;X;BUS;S;Laives - Leifers;39021040;;;;;11033;(Laives) Pineta Rotwand 2 - (Leifers)Steinmannwald Rotwand 2;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;461
904;904;Rotonda Pineta - Kreisvk. Steinmannwald;1680307,32;5145139,04;;;X;X;;X;X;X;BUS;S;Laives - Leifers;39021040;;;;;11032;(Laives) Pineta Centro - (Leifers) Steinmannwald Zentrum;;;;;;1;Tutto;1;Schutzdachneu;HINFAHRT;1;0;0;473
905;905;Bronzolo 3 - Branzoll 3;1678266,73;5141465,79;;;X;X;;;;X;BUS;S;Bronzolo - Branzoll;39021012;;;;;13003;(Bronzolo) Bronzolo 3 - (Branzoll) Branzoll 3;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;463
906;906;Postal via Prantl - Burgstall Prantlweg;1668215,134;5163634,716;;;X;X;;;;X;BUS;S;Postal - Burgstall;39021066;;;;;PRANTL;(Postal) via Prantl - (Burgstall) Prantlweg;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2719
907;907;Postal via Prantl - Burgstall Prantlweg;1668186,61;5163650,06;;;X;X;;;;X;BUS;S;Postal - Burgstall;39021066;;;;;PRANTL;(Postal) via Prantl - (Burgstall) Prantlweg;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2720
908;908;via della Chiesa 1 - Kirchweg 1;1664701,14;5164325,96;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;CHIES1;(Lana) via della Chiesa 1 - (Lana) Kirchweg 1;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2846
909;909;via della Chiesa 1 - Kirchweg 1;1664705,21;5164312,94;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;CHIES1;(Lana) via della Chiesa 1 - (Lana) Kirchweg 1;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2854
910;910;Vernurio (Gnealer) - Vernuer (Gnealer);1667102,65;5176145;;;X;X;;;;X;BUS;S;Rifiano - Riffian;39021073;;;;;38002;(Rifiano) Vernurio, Gnealer - (Riffian) Vernuer, Gnealer;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2833
911;911;Vernurio (Hochegger) - Vernuer (Hochegger);1667219,95;5176962,4;;;X;X;;;;X;BUS;S;Rifiano - Riffian;39021073;;;;;38003;(Rifiano) Vernurio, Hochegger-(Riffian) Vernuer, Hochegger;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2834
912;912;Vernurio (Hochegger) - Vernuer (Hochegger);1667219,13;5176952,85;;;X;X;;;;X;BUS;S;Rifiano - Riffian;39021073;;;;;38003;(Rifiano) Vernurio, Hochegger-(Riffian) Vernuer, Hochegger;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2836
913;913;Vernurio (Brunner) - Vernuer (Brunner);1666664,22;5176847,54;;;X;X;;X;;X;BUS;S;Rifiano - Riffian;39021073;;;;;38004;(Rifiano) Vernurio, Brunner - (Riffian) Vernuer, Brunner;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2835
914;914;Vernurio (Gnealer) - Vernuer (Gnealer);1667112,89;5176119,24;;;X;X;;;;X;BUS;S;Rifiano - Riffian;39021073;;;;;38002;(Rifiano) Vernurio, Gnealer - (Riffian) Vernuer, Gnealer;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2837
915;915;Nalles via Vilpiano - Nals Vilpianstr.;1669466,96;5157461,75;;;X;X;;;;X;BUS;S;Nalles - Nals;39021055;;;;;V VILP;(Nalles) via Vilpiano - (Nals) Vilpianstr.;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;500
916;916;Nalles via Vilpiano - Nals Vilpianstr.;1669455,52;5157456,67;;;X;X;;;;X;BUS;S;Nalles - Nals;39021055;;;;;V VILP;(Nalles) via Vilpiano - (Nals) Vilpianstr.;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;496
918;918;via della Chiesa 2 - Kirchweg 2;1664870,67;5164222,14;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;CHIES2;(Lana) via della Chiesa 2 - (Lana) Kirchweg 2;;;;;;1;Tutto;1;Steher;HINFAHRT;0;0;0;2855
919;919;Bivio Kuenserhof - Abzw. Kuenserhof;1666279,21;5173676,34;;;X;X;;;;X;BUS;S;Caines - Kuens;39021014;;;;;38009;(Rifiano) Bivio Kuenserhof - (Riffian) Abzw. Kuenserhof;;;;;;1;Tutto;1;HINFAHRT;Steher;1;0;0;
940;940;via Monte Cervinia - Hirzerstr.;1665635,92;5164148,84;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;M CERV;(Lana) via Monte Cervina - (Lana) Hirzerstr.;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;940
9403;9403;Ponte Adige - Sigmundskron;1676552,945;5150571,653;;;X;X;;;;X;BUS;S;Bolzano - Bozen;39021008;;;;;10098;(Bolzano) Ponte Adige - (Bozen) Sigmundskron;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;2206
9404;9404;Ponte Adige - Sigmundskron;1676546,925;5150577,558;;;X;X;;;;X;BUS;S;Bolzano - Bozen;39021008;;;;;10098;(Bolzano) Ponte Adige - (Bozen) Sigmundskron;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2216
941;941;via S. Valentino - St. Valentin Str.;1667124,11;5170230,45;;;X;X;;;;X;BUS;S;Merano - Meran;39021051;;;;;VALENT;(Merano) via S. Valentino - (Meran) St. Valentin Str.;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;
942;942;Sant' Anna - Sankt Anna;1665428,57;5163838,14;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;SANNA;(Lana) Sant`Anna - (Lana) Sankt Anna;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;942
943;943;via Laend - Laendgasse;1664094,46;5164845,57;;;X;X;;;;X;BUS;S;Lana - Lana;39021041;;;;;LAEND;(Lana) via Laend - (Lana) Laendgasse;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;943
944;944;via Pietralba Ipes - Weissensteinerstr. Ipes ;1680011,38;5143860,56;;;X;X;;;;X;BUS;S;Laives - Leifers;39021040;;;;;11029;(Laives)via Pietralba Ipes - (Leifers)Weissensteinerstr Ipes;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;2328
945;945;via Hofer 1 - Hofer Str. 1;1679666,73;5144438,84;;;X;X;;;;X;BUS;S;Laives - Leifers;39021040;;;;;11024;(Laives) via Hofer 1 - (Leifers) Hofer Str. 1;;;;;;1;Tutto;1;Steher;HINFAHRT;1;0;0;
946;946;via Galizia 2 - Galizien Str. 2;1679848,48;5144473,52;;;X;X;;;;X;BUS;S;Laives - Leifers;39021040;;;;;11023;(Laives) via Galizia 2 - (Leifers) Galizien Str. 2;;;;;;1;Tutto;1;steher;HINFAHRT;1;0;0;
947;947;via Marconi 3 - Marconi Str. 3;1679044,51;5143622,19;;;X;X;;;;X;BUS;S;Laives - Leifers;39021040;;;;;11038;(Laives) via Marconi 3 - (Leifers) Marconi Str. 3;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;
948;948;via Marconi 2 - Marconi Str. 2;1679235,92;5143925,65;;;X;X;;;;X;BUS;S;Laives - Leifers;39021040;;;;;11026;(Laives) via Marconi 2 - (Leifers) Marconi Str. 2;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;
949;949;via Marconi 1 - Marconi Str. 1;1679373,13;5144175,48;;;X;X;;;;X;BUS;S;Laives - Leifers;39021040;;;;;11025;(Laives) via Marconi 1 - (Leifers) Marconi Str. 1;;;;;;1;Tutto;1;steher;RUECKFAHRT;1;0;0;
951;951;Vadena Comune - Pfatten Gemeinde;1677149,36;5142555,7;;;X;X;;;;X;BUS;S;Vadena - Pfatten;39021105;;;;;12003;(Vadena) Comune - (Pfatten) Gemeinde;;;;;;1;Tutto;1;Steher;RUECKFAHRT;1;0;0;
9610;9610;via Thalguter - Thalguter Str.;1662559,287;5171887,423;;;X;X;;;;X;BUS;S;Lagundo - Algund;39021038;;;;;THALGU;(Lagundo) via P. Thalguter - (Algund) P. Thalguter Str.;;;;;;1;Tutto;1;Sitzbank;HINFAHRT;1;0;0;2584
